Date,Gain,HV,GM,GM1,GM2,GMfromSpectrum,GMfromSpectrumMethodNxExGE,GMfromSpectrumMethodNxChxCh,Temperature,Humidity,adcGM1,adcGM2,PIDTemperature1,MeteoOutsideTemperature,MeteoOutsideHumidity,MeteoInsideTemperature,MeteoInsideHumidity,MeteoRainfall,MeteoBarometer,MeteoAverageWindSpeed,MeteoPrevailingWindDirection
06.12.2020 23:00,54299.1,919.883,55.8325,55.856,0,41.245,0,33.0068,1.15414,40.3048,866.062,1,7.20283,2.71111,61.05,22.6806,34,0,1018.32,1.08026,ESE
07.12.2020 00:00,54298.6,919.881,56.4085,56.432,0,41.5182,0,33.3158,0.908138,40.4947,871.077,1,7.00881,2.45463,61,22.6621,34,0,1018.25,1.13522,SE
07.12.2020 01:00,54299.2,919.833,57.4617,57.486,0,41.6971,0,33.4573,0.696262,40.384,880.248,1,6.80117,2.23889,61,22.6547,33.8167,0,1018.05,0.9867,SE
07.12.2020 02:00,54298.2,919.85,56.35,56.374,0,41.818,0,33.6472,0.501631,40.218,870.568,1,6.5615,2.06204,61,22.6611,33.1667,0,1017.71,0.949227,ESE
07.12.2020 03:00,54298.5,919.867,56.3308,56.355,0,41.8128,0,33.5607,0.405547,39.8935,870.401,2,6.31083,1.85463,61,22.6639,33,0,1017.31,0.999719,ESE
07.12.2020 04:00,54297.9,919.95,58.5158,58.541,0,41.715,0,33.5213,0.26019,40.0076,889.426,1,6.1,1.63704,61,22.6722,33,0,1017.27,1.13489,ESE
07.12.2020 05:00,54297.5,919.917,57.2892,57.314,0,41.5311,0,33.252,-0.030525,39.8879,878.746,2,5.9685,1.46852,61,22.6741,33,0,1017.29,1.04258,ESE
07.12.2020 06:00,54296.7,919.898,56.9153,56.94,0,41.4419,0,33.2822,-0.338783,39.8935,875.489,1,5.88746,1.34629,61,22.6861,32.6667,0,1017.21,1.14314,SE
07.12.2020 07:00,54295.4,919.917,56.2158,56.24,0,41.4006,0,33.0419,-0.452061,39.8674,869.4,1,5.79883,1.32685,61,22.7287,32,0,1017.16,1.21335,ESE
07.12.2020 08:00,54295.4,919.883,56.5225,56.546,0,41.2397,0,32.9513,-0.313972,39.6449,872.07,2,5.75267,1.40833,60.2833,22.7954,31.4667,0,1017.31,1.1508,ESE
07.12.2020 09:00,54294,919.867,57.155,57.18,0,41.2899,0,32.8788,-0.030525,39.6766,877.577,1,5.80667,1.38148,59.2167,22.8315,31,0,1017.39,1.11009,SE
07.12.2020 10:00,54293.9,919.867,56.3117,56.335,0,41.4489,0,33.2896,2.44055,40.1383,870.235,1,6.59667,1.80093,56.9667,22.8352,31,0,1017.36,1.14726,SE
07.12.2020 11:00,54293.9,919.9,57.8833,57.908,0,41.5139,0,33.3288,2.84755,39.5702,883.919,0,8.0625,2.24815,54.5833,22.9361,31,0,1017.33,1.20932,ESE
07.12.2020 12:00,54293.1,919.817,58.6883,58.714,0,41.3488,0,32.9613,3.75603,39.7542,890.928,1,9.0275,2.99815,52.1833,23.0306,31.9,0,1017.07,1.17499,SE
07.12.2020 13:00,54292.2,919.831,59.6636,59.69,0,41.3003,0,32.958,3.02198,40.1085,899.42,1,7.74915,2.27315,53.9167,23.0695,32,0,1017.14,1.06258,ESE
07.12.2020 14:00,54293.2,919.933,57.73,57.755,0,41.3487,0,33.1418,0.405547,40.1689,882.584,1,6.5255,1.56296,55.7,23.0408,31.3,0,1017.26,0.997151,ESE
07.12.2020 15:00,54295.3,919.833,56.4075,56.431,0,41.5579,0,33.3581,-1.36054,39.6054,871.069,1,5.518,0.752778,57.5667,23.0695,31.2167,0,1017.55,0.962345,E
07.12.2020 16:00,54297.8,919.833,56.1008,56.124,0,41.7351,0,33.3238,-2.39258,39.6027,868.398,1,4.56617,0.161111,58.2833,23.1046,31.65,0,1017.63,1.06875,ESE
07.12.2020 17:00,54298.6,919.867,57.9217,57.947,0,41.7269,0,33.4108,-2.83592,39.2726,884.253,1,4.05333,-0.0712963,59.05,23.0584,31.9833,0,1017.63,0.989086,ESE
07.12.2020 18:00,54298.4,919.817,57.2892,57.314,0,41.6655,0,33.2603,-3.14117,39.2268,878.746,2,3.634,-0.284259,60,23.0269,32,0,1017.82,0.884206,ESE
07.12.2020 19:00,54298.7,919.763,56.8178,56.842,0,41.5838,0,33.1632,-3.43041,39.1231,874.641,1,3.37559,-0.505555,60.0833,23.0019,32,0,1017.88,1.02732,SE
07.12.2020 20:00,54299.3,919.8,56.2925,56.316,0,41.7668,0,33.5244,-3.59178,38.9043,870.067,2,3.0815,-0.753704,60.5667,22.988,32,0,1017.99,0.908138,SE
07.12.2020 21:00,54298.8,919.733,58.1325,58.158,0,41.7548,0,33.5368,-3.78801,39.0014,886.088,2,2.89533,-0.903704,60.5167,22.949,32,0,1018.2,0.762597,ESE
07.12.2020 22:00,54296.9,919.85,54.4908,54.513,0,41.8494,0,33.6384,-3.4973,39.019,854.38,1,3.02683,-0.998149,59.15,22.9028,32.0667,0,1018.44,0.871674,ESE
07.12.2020 23:00,54296.5,919.8,57.1358,57.16,0,41.9059,0,33.7068,-3.70806,39.0935,877.41,2,2.9465,-1.325,59.1167,22.8704,32,0,1018.35,0.847964,ESE
08.12.2020 00:00,54295,919.867,57.7683,57.793,0,42.0451,0,33.8306,-3.56271,39.2068,882.917,1,3.05,-1.22222,59.3667,22.8167,32.1333,0,1018.47,0.791289,ESE
08.12.2020 01:00,54294.4,919.847,57.0712,57.096,0,42.087,0,34.0056,-3.4378,39.0463,876.847,1,3.08339,-1.37315,59.7667,22.7991,32.2,0,1018.72,0.902697,ESE
08.12.2020 02:00,54293,919.75,58.88,58.906,0,42.147,0,33.7785,-3.5409,39.0894,892.597,1,3.065,-1.44166,58.6333,22.7806,32,0,1018.78,1.0891,ESE
08.12.2020 03:00,54292.9,919.867,56.8483,56.873,0,42.4104,0,34.2861,-3.54817,39.1468,874.907,0,2.99617,-1.46574,58,22.7732,32,0,1018.67,0.880581,ESE
08.12.2020 04:00,54291.4,919.817,57.8642,57.889,0,42.4663,0,34.3241,-3.35194,39.188,883.752,1,3.16767,-1.24445,58,22.7695,32,0,1018.64,0.857854,SE
08.12.2020 05:00,54291.1,919.867,57.8258,57.851,0,42.4412,0,34.2606,-3.1339,39.1337,883.418,1,3.31533,-1.09815,57.0333,22.7658,32,0,1018.62,0.781694,SE
08.12.2020 06:00,54289.9,919.883,58.65,58.676,0,42.3755,0,34.1812,-3.07576,38.9985,890.594,1,3.372,-1.16482,57.8,22.7787,32,0,1018.73,0.843806,ESE
08.12.2020 07:00,54289.3,919.8,57.3467,57.371,0,42.3002,0,33.8203,-3.0903,39.1061,879.246,2,3.386,-1.13797,57.0333,22.8046,32,0,1018.93,0.863457,ESE
08.12.2020 08:00,54289,919.864,58.689,58.715,0,42.4444,0,34.1794,-2.75043,39.1716,890.934,2,3.6178,-0.923148,57,22.8065,31.2667,0,1019.2,0.859423,ESE
08.12.2020 09:00,54289.8,919.933,57.5383,57.563,0,42.2211,0,34.0613,-2.53794,39.0856,880.915,1,3.78783,-0.827778,56.5833,22.837,30.3667,0,1019.56,0.888309,ESE
08.12.2020 10:00,54288.7,919.867,56.9442,56.969,0,42.1309,0,33.8314,-2.12367,39.2875,875.742,1,4.108,-0.511111,56.35,22.8731,30,0,1019.63,0.840435,SE
08.12.2020 11:00,54288.8,919.85,56.81,56.834,0,42.3268,0,34.1445,-1.83295,39.2811,874.573,1,4.333,-0.323148,57.4833,22.8935,29.8667,0,1019.71,0.899104,ESE
08.12.2020 12:00,54287.9,919.883,58.0942,58.12,0,42.5034,0,34.2447,-1.71667,39.4521,885.755,1,4.526,-0.201852,57.8833,22.9083,29.0167,0,1019.3,0.859184,ESE
08.12.2020 13:00,54287.8,919.867,57.0208,57.045,0,42.7239,0,34.5844,-1.60765,39.164,876.409,1,4.595,-0.0759259,58.2,22.949,29,0,1019.5,0.779701,SE
08.12.2020 14:00,54285.9,919.898,59.3322,59.359,0,43.654,0,35.7112,-1.87828,39.2991,896.534,1,4.40119,-0.384259,61.9667,22.8935,29.3833,0,1019.68,0.548253,ESE
08.12.2020 15:00,54286.6,919.95,57.5958,57.621,0,43.5527,0,35.4926,-2.22542,39.2918,881.415,2,4.21717,-0.660185,62.6833,22.8796,30,0,1020.08,0.486822,ESE
08.12.2020 16:00,54287,919.867,60.26,60.287,0,43.3224,0,35.3805,-2.2981,39.2255,904.613,1,4.08517,-0.599074,60.5,22.8518,30.4,0,1020.47,0.681059,SE
08.12.2020 17:00,54286.7,919.933,57.73,57.755,0,43.0361,0,34.9295,-2.3417,39.2335,882.584,1,4.053,-0.644445,60.2667,22.8731,31,0,1021,0.624625,ESE
08.12.2020 18:00,54286.6,919.9,56.925,56.949,0,42.7467,0,34.2939,-2.45072,39.1973,875.575,1,3.9515,-0.694445,60.8667,22.888,31,0,1021.17,0.557435,ESE
08.12.2020 19:00,54287,919.867,58.1517,58.177,0,42.9579,0,34.7731,-2.5234,39.2277,886.256,0,3.93317,-0.724074,61,22.8824,31,0,1021.23,0.566391,ESE
08.12.2020 20:00,54286.1,919.867,57.6917,57.717,0,42.966,0,34.645,-2.46526,39.2872,882.25,1,3.97233,-0.724074,60.8667,22.8639,31,0,1021.7,0.511996,ESE
08.12.2020 21:00,54287.9,919.915,59.0983,59.125,0,42.9417,0,34.5769,-2.44001,39.2536,894.498,1,3.94407,-0.668519,60.05,22.8537,31,0,1021.83,0.516298,E
08.12.2020 22:00,54286.5,919.867,54.7783,54.801,0,42.9077,0,34.628,-2.53067,39.0249,856.883,0,3.88433,-0.674074,60.2,22.8667,31,0,1022.03,0.440019,ESE
08.12.2020 23:00,54288.2,919.833,57.2317,57.256,0,43.0779,0,34.9378,-3.01035,39.0115,878.245,1,3.62,-0.861111,61,22.8416,31,0,1021.93,0.523575,ESE
09.12.2020 00:00,54287.8,919.833,57.3083,57.333,0,42.937,0,34.6884,-3.20658,38.927,878.912,1,3.38333,-0.95926,60.8333,22.8435,31,0,1021.94,0.543403,ESE
09.12.2020 01:00,54289.5,919.883,58.4775,58.503,0,42.9649,0,34.7153,-3.51183,38.9412,889.092,2,3.146,-1.17407,60.6333,22.8676,31,0,1022.2,0.526745,ESE
09.12.2020 02:00,54289.2,919.917,57.2125,57.237,0,42.8888,0,34.6185,-3.56997,39.0849,878.078,1,3.02383,-1.38333,60.1,22.837,31,0,1022.22,0.650208,ESE
09.12.2020 03:00,54289.6,919.881,57.2466,57.271,0,42.9215,0,34.7087,-3.65953,38.973,878.375,1,2.9522,-1.53889,60,22.837,31,0,1022.31,0.563033,E
09.12.2020 04:00,54289.5,919.867,60.3942,60.422,0,42.8813,0,34.6055,-3.75894,38.9695,905.782,1,2.90833,-1.71296,60.7333,22.8352,31,0,1022.33,0.685555,E
09.12.2020 05:00,54290,919.9,57.7875,57.813,0,42.9329,0,34.8023,-3.98424,39.0137,883.084,2,2.7605,-1.95741,61.6667,22.8352,31,0,1022.16,0.718574,E
09.12.2020 06:00,54290.7,919.9,60.5092,60.537,0,42.6479,0,34.3885,-4.20228,38.9267,906.783,1,2.63667,-2.12963,62.7,22.8305,31,0,1022.19,0.777487,E
09.12.2020 07:00,54291.3,919.867,57.9792,58.004,0,42.5608,0,34.2502,-4.25315,39.0033,884.754,0,2.578,-2.16574,63.9167,22.7759,31,0,1022.42,0.763572,ESE
09.12.2020 08:00,54290.5,919.9,57.1742,57.199,0,42.481,0,34.2175,-4.05692,38.9545,877.744,3,2.59217,-2.16945,64.25,22.7667,30.5833,0,1022.52,0.800066,E
09.12.2020 09:00,54288.9,919.9,58.3242,58.35,0,42.3679,0,34.1135,-3.88249,39.1398,887.758,0,2.72633,-2.04908,64.2,22.8379,29.7833,0,1022.75,0.645951,E
09.12.2020 10:00,54289.4,919.915,57.0322,57.057,0,42.339,0,34.1756,-3.47475,39.1965,876.508,2,3.11695,-1.7963,63.0333,22.8416,29,0,1022.64,0.497857,ESE
09.12.2020 11:00,54288.6,919.867,58.3817,58.407,0,42.3713,0,34.1406,-2.98855,39.2582,888.258,2,3.44633,-1.52407,62.25,22.8333,29,0,1022.35,0.623648,E
09.12.2020 12:00,54287.6,919.917,57.73,57.755,0,42.4784,0,34.2562,-2.6615,39.0698,882.584,2,3.67717,-1.27685,61.45,22.8481,29,0,1022.19,0.534482,ESE
09.12.2020 13:00,54286.2,919.883,57.4425,57.467,0,42.3682,0,33.9555,-2.59608,39.0348,880.081,2,3.77617,-1.11667,61.6333,22.8361,28.9333,0,1021.83,0.53346,ESE
09.12.2020 14:00,54286.1,919.883,58.305,58.331,0,42.4217,0,34.0821,-2.62516,39.0824,887.59,0,3.6985,-1.10185,62.4667,22.7991,28.3,0,1021.62,0.563849,ESE
09.12.2020 15:00,54286.6,919.967,57.8642,57.889,0,42.4193,0,34.0805,-2.79958,38.9821,883.752,1,3.62567,-1.075,63.8,22.8009,28.4167,0,1021.78,0.480631,E
09.12.2020 16:00,54285.9,919.949,60.1314,60.159,0,42.6049,0,34.4733,-2.72826,39.0539,903.493,2,3.6778,-0.961111,64.6667,22.8056,29,0,1021.66,0.449754,E
09.12.2020 17:00,54284.7,919.95,57.7683,57.793,0,42.4586,0,34.216,-2.69783,39.1603,882.917,0,3.69083,-0.816667,65,22.7982,29.6667,0,1021.49,0.439453,E
09.12.2020 18:00,54285.1,919.833,57.0208,57.045,0,42.2808,0,33.9495,-2.54521,39.038,876.409,1,3.816,-0.686111,65,22.7843,30,0,1021.28,0.593028,ESE
09.12.2020 19:00,54284.6,919.967,58.6117,58.637,0,42.1924,0,34.056,-2.41438,39.1828,890.261,1,3.90283,-0.589815,65,22.7806,30,0,1021.06,0.616076,ESE
09.12.2020 20:00,54284.2,919.833,55.545,55.568,0,42.1715,0,33.8438,-2.4798,39.0624,863.559,1,3.86133,-0.683333,64.8,22.775,30,0,1020.94,0.580974,ESE
09.12.2020 21:00,54284.8,919.867,58.0558,58.081,0,42.3551,0,34.1102,-2.57428,39.1093,885.421,1,3.868,-0.710185,63.05,22.7759,30,0,1020.99,0.484005,ESE
09.12.2020 22:00,54284.9,919.915,58.2797,58.305,0,42.4626,0,34.3539,-2.63218,39.095,887.37,1,3.83034,-0.877778,61,22.7602,30.25,0,1020.79,0.574711,E
09.12.2020 23:00,54285.3,919.933,57.3083,57.333,0,42.4642,0,34.2071,-2.87953,39.0351,878.912,2,3.654,-1.08611,61,22.7407,30.9667,0,1020.57,0.450244,ESE
10.12.2020 00:00,54285.7,919.867,56.235,56.259,0,42.5303,0,34.3215,-2.92314,39.1436,869.567,1,3.602,-1.12037,61.9667,22.7222,31,0,1020.33,0.381867,ESE
10.12.2020 01:00,54284.9,919.883,57.8833,57.908,0,42.1733,0,33.9283,-3.02489,39.0556,883.919,1,3.5325,-1.24167,64.25,22.7139,31,0,1019.78,0.604263,SE
10.12.2020 02:00,54285.3,919.933,57.7492,57.774,0,41.9948,0,33.6353,-3.06123,39.1376,882.751,1,3.46033,-1.22222,65.8167,22.7166,31,0,1019.12,0.499711,ESE
10.12.2020 03:00,54284.9,919.883,58.2092,58.235,0,42.2866,0,33.9823,-2.85046,39.0548,886.756,2,3.5345,-1.05278,66.8333,22.6898,31,0,1018.48,0.511496,E
10.12.2020 04:00,54285.6,919.917,59.2442,59.271,0,42.7433,0,34.5994,-2.95948,38.9415,895.768,1,3.47433,-1.23148,68.45,22.6926,31,0,1017.88,0.591098,E
10.12.2020 05:00,54284.5,919.881,57.4025,57.427,0,42.837,0,34.6683,-3.03868,39.1138,879.733,1,3.44254,-1.23796,67.8167,22.7018,31,0,1017.52,0.536787,ESE
10.12.2020 06:00,54285.8,919.95,59.3208,59.347,0,43.0349,0,34.7029,-3.06849,39.0124,896.435,1,3.4165,-1.27963,67,22.7055,31,0,1017.35,0.56029,ESE
10.12.2020 07:00,54285.4,919.95,61.1225,61.151,0,43.2763,0,35.1675,-3.06849,39.1124,912.124,1,3.43267,-1.21204,66.6,22.6611,30.5,0,1017.08,0.557115,ESE
10.12.2020 08:00,54285,919.95,59.0525,59.079,0,43.4248,0,35.2678,-2.97401,39.0948,894.099,1,3.51883,-1.11018,66,22.6667,29.9167,0,1016.78,0.549106,E
10.12.2020 09:00,54284,919.933,62.1958,62.225,0,43.4517,0,35.1815,-2.75598,38.9951,921.469,1,3.5725,-0.98426,65.9667,22.687,29,0,1016.52,0.56267,SE
10.12.2020 10:00,54284.4,919.933,59.6083,59.635,0,44.8007,0,37.0433,-2.57428,39.0352,898.939,2,3.74383,-0.815741,67.2167,22.675,29,0,1016.06,0.463788,E
10.12.2020 11:00,54285.1,919.898,61.7881,61.817,0,46.8059,0,39.4706,-2.58044,38.9638,917.919,2,3.78661,-0.928703,69.8833,22.6667,29,0,1015.33,0.718938,ENE
10.12.2020 12:00,54285.9,919.95,64.1317,64.163,0,45.9833,0,38.5736,-2.58155,39.0396,938.327,2,3.817,-0.931481,70,22.6565,29,0,1014.83,0.710574,ENE
10.12.2020 13:00,54285.9,919.867,64.0742,64.105,0,48.5852,0,41.714,-2.5016,38.949,937.826,2,3.77867,-0.877778,70,22.6658,29,0,1014.51,0.620199,ENE
10.12.2020 14:00,54286,919.867,70.2267,70.264,0,52.9387,0,47.0243,-2.4798,39.1081,991.404,2,3.88317,-0.990742,70.6167,22.6658,29,0,1014.08,0.388413,ENE
10.12.2020 15:00,54286.7,919.933,69.7475,69.784,0,54.415,0,48.8282,-2.74144,39.2619,987.23,2,3.73133,-1.15463,71,22.6611,29.1167,0,1013.79,0.440238,ENE
10.12.2020 16:00,54284.8,919.95,65.3008,65.333,0,49.7617,0,43.3027,-2.84319,39.2177,948.507,2,3.64917,-1.13334,71,22.663,30,0,1013.68,0.437227,ENE
10.12.2020 17:00,54284.1,919.967,61.8892,61.918,0,46.6435,0,39.4505,-2.73417,39.2785,918.8,2,3.7115,-1,71,22.6667,30,0,1013.48,0.415152,NE
10.12.2020 18:00,54283.7,919.915,61.5153,61.544,0,45.0466,0,37.4377,-2.61739,39.1901,915.543,1,3.80695,-0.825,71,22.6426,30.3,0,1013.37,0.353831,ENE
10.12.2020 19:00,54283.8,919.883,62.9242,62.954,0,47.7607,0,40.6527,-2.32717,39.1976,927.812,1,3.97267,-0.610185,71,22.563,30,0,1013.12,0.33528,NE
10.12.2020 20:00,54285.8,919.967,65.0708,65.103,0,46.9445,0,39.5348,-2.10913,39.1409,946.504,0,4.1055,-0.249074,71.7333,22.5009,30,0,1013.12,0.126661,NE
10.12.2020 21:00,54285.6,919.933,62.8667,62.896,0,47.7506,0,40.4779,-1.55678,39.0104,927.311,1,4.41633,0.265741,72,22.5593,30.7833,0,1013.35,0.08153,E
10.12.2020 22:00,54287.1,919.917,65.8375,65.87,0,50.3422,0,43.7741,-1.31694,38.848,953.181,1,4.548,0.455555,72,22.6074,31,0,1013.34,0.138678,ESE
10.12.2020 23:00,54285.1,919.833,59.9533,59.98,0,45.1853,0,37.2007,-1.19338,38.812,901.943,1,4.66367,0.619445,72,22.6296,31,0,1013.39,0.106523,E
11.12.2020 00:00,54286.2,919.949,57.381,57.406,0,43.6991,0,35.4824,-0.895278,38.7984,864.628,1,4.85576,0.794444,72,22.6593,31,0,1013.37,0.0359676,ESE
11.12.2020 01:00,54286.3,919.95,60.1067,60.134,0,43.4587,0,35.093,-0.86633,39.0081,903.279,1,4.96183,0.899074,72,22.6194,31,0,1013.54,0.085884,S
11.12.2020 02:00,54286.5,919.917,58.4392,58.465,0,43.2313,0,34.6828,-0.670097,39.0358,888.759,1,5.03683,1.0463,72,22.6028,31,0,1013.74,0.177549,SSE
11.12.2020 03:00,54285.3,919.933,60.0875,60.115,0,43.5369,0,35.3203,-0.604686,39.203,903.111,1,5.30883,1.11481,71.6167,22.6093,31,0,1013.5,0.109622,S
11.12.2020 04:00,54284.8,919.917,58.8033,58.829,0,43.4623,0,35.1495,-0.532008,39.3934,891.929,0,5.424,1.13148,71.8833,22.6185,31,0,1013.26,0.138958,S
11.12.2020 05:00,54284.2,919.917,60.6433,60.671,0,43.315,0,35.0017,-0.502936,39.5983,907.951,1,5.5195,1.23426,71.2333,22.6176,31.0167,0.2,1013.57,0.179229,SSE
11.12.2020 06:00,54285.8,919.9,58.7075,58.733,0,43.2135,0,34.9775,-0.385295,39.5961,891.095,1,5.629,1.3324,71,22.613,31.5833,0,1013.68,0.144849,SSE
11.12.2020 07:00,54285.4,919.932,59.3322,59.359,0,43.0897,0,34.625,-0.030525,39.7535,896.534,2,5.83017,1.34352,71,22.613,31.65,0.4,1013.9,0.102049,SSE
11.12.2020 08:00,54285.8,919.9,57.4425,57.467,0,43.0806,0,34.7381,-0.030525,39.6473,880.081,1,5.88817,1.39815,71.1333,22.6056,31,0.2,1013.97,0.187973,SE
11.12.2020 09:00,54286,919.917,59.6275,59.654,0,43.039,0,34.8209,0.405547,39.8286,899.106,1,6.0935,1.51389,71.1667,22.6408,31,0.2,1013.97,0.22083,SSE
11.12.2020 10:00,54286.8,919.9,59.4167,59.443,0,42.9712,0,34.5909,0.486849,40.2835,897.27,1,6.36883,1.7213,71,22.7055,31,0.6,1013.64,0.219312,SE
11.12.2020 11:00,54287.6,919.933,55.2958,55.319,0,42.9047,0,34.8065,0.848887,40.3064,861.389,2,6.65,1.87685,70.55,22.7194,31,0.4,1013.08,0.285263,ESE
11.12.2020 12:00,54288.4,919.967,57.385,57.41,0,42.8272,0,34.5776,1.29949,40.1611,879.58,1,6.93733,2.17037,70.1,22.7296,31,0.4,1012.84,0.194869,E
11.12.2020 13:00,54287.4,919.881,56.4475,56.471,0,42.7561,0,34.5372,1.29247,40.17,871.416,1,6.97864,2.21204,70,22.7741,31,0.2,1012.64,0.0721991,SE
11.12.2020 14:00,54286.9,919.917,60.9692,60.997,0,42.7276,0,34.4993,1.17594,40.226,910.789,1,6.93983,2.16759,70,22.7491,31,0,1012.52,0.22974,ENE
11.12.2020 15:00,54287.3,919.9,59.915,59.942,0,42.8622,0,34.4927,0.914298,40.2404,901.609,2,6.825,2.09444,70,22.7333,31.5333,0,1012.27,0.152957,E
11.12.2020 16:00,54287.8,919.867,57.3467,57.371,0,43.1607,0,35.0832,0.688994,40.2931,879.246,1,6.6815,1.99815,70,22.7241,32,0.2,1012.16,0.197513,ENE
11.12.2020 17:00,54288.4,919.9,59.6467,59.673,0,43.2191,0,34.9012,0.623583,40.336,899.273,1,6.582,1.94444,70.8167,22.738,32,0,1011.92,0.23951,E
11.12.2020 18:00,54289.1,919.883,59.3975,59.424,0,43.5765,0,35.4127,0.56544,40.2374,897.103,1,6.50967,1.95277,71,22.7713,32,0,1011.51,0.20478,E
11.12.2020 19:00,54287.9,919.898,61.9246,61.953,0,43.6449,0,35.6345,0.683731,40.278,919.108,1,6.58542,2.03704,71.15,22.7583,32,0,1011.34,0.152013,ESE
11.12.2020 20:00,54289.1,919.9,59.8958,59.923,0,43.6855,0,35.4423,0.827083,40.253,901.442,1,6.644,2.18796,72,22.7296,32,0,1011.2,0.215132,NE
11.12.2020 21:00,54288.2,919.867,65.435,65.467,0,47.4974,0,40.1445,0.841619,40.163,949.676,2,6.68133,2.275,72,22.75,32,0.2,1010.76,0.245872,NE
11.12.2020 22:00,54288.3,919.883,69.92,69.957,0,51.7321,0,45.3889,0.827083,40.2843,988.733,2,6.6785,2.36018,72.0333,22.7695,32,0.2,1010.31,0.298027,NE
11.12.2020 23:00,54290.4,919.883,73.9067,73.948,0,57.7211,0,52.6918,1.09599,40.3051,1023.455,1,6.84433,2.69074,72.4333,22.775,32,0.4,1010.01,0.0745067,E
12.12.2020 00:00,54292.1,919.933,74.6158,74.658,0,58.5423,0,54.0997,1.59021,40.1043,1029.624,1,7.18517,3.32037,73,22.8139,32.0167,0.2,1009.74,0.0960517,ESE
12.12.2020 01:00,54292.5,919.9,72.9292,72.969,0,55.751,0,50.7434,2.09896,39.9769,1014.942,2,7.604,3.80926,72.3833,22.8157,32.5667,0.2,1009.63,0.293003,SE
12.12.2020 02:00,54290.3,919.932,66.3297,66.363,0,49.9221,0,43.7838,2.14983,39.984,957.467,1,7.76373,3.75556,72,22.8352,33,0,1009.5,0.383452,ESE
12.12.2020 03:00,54289.5,919.867,62.6942,62.724,0,44.8611,0,37.4903,2.12803,39.9211,925.809,1,7.7855,3.54167,72,22.8361,33,0,1009.36,0.449604,ESE
12.12.2020 04:00,54289.2,919.867,62.2533,62.282,0,42.5776,0,34.5999,1.93179,40.0283,921.97,0,7.71633,3.33704,72,22.8518,33,0,1009.57,0.465522,SE
12.12.2020 05:00,54289,919.833,60.5283,60.556,0,41.9831,0,33.9442,1.80824,40.1292,906.949,1,7.6055,3.12963,71.3,22.8778,33,0,1009.77,0.475995,SE
12.12.2020 06:00,54289.7,919.883,57.8067,57.832,0,41.9603,0,33.7445,1.33583,40.1447,883.252,1,7.28133,2.5963,71,22.8833,33,0,1010.11,0.467082,E
12.12.2020 07:00,54289.9,919.9,58.305,58.331,0,42.004,0,33.6908,0.732601,40.2456,887.59,1,6.852,2.09074,71,22.8861,33,0,1010.25,0.462873,ESE
12.12.2020 08:00,54290.9,941.492,60.5407,60.568,0,41.9823,0,33.7844,0.54088,40.2806,907.058,1,6.59254,1.8287,70.8833,22.8852,33,0,1010.41,0.502426,E
12.12.2020 09:00,54291.2,919.9,58.88,58.906,0,41.8216,0,33.4588,0.472066,40.2115,892.597,2,6.495,1.81296,69.9333,22.8833,33,0,1010.65,0.625229,ESE
12.12.2020 10:00,54289.5,919.883,57.9408,57.966,0,41.9188,0,33.5335,0.550904,40.2776,884.419,1,6.492,1.88796,69.0667,22.8602,33,0,1010.54,0.620768,ESE
12.12.2020 11:00,54289.6,919.9,58.42,58.446,0,42.2026,0,34.2153,0.739869,40.393,888.592,1,6.585,2.05185,69,22.863,33,0,1010.35,0.520567,ESE
12.12.2020 12:00,54289.5,919.917,58.5158,58.541,0,42.1867,0,33.7478,0.97244,40.3221,889.426,2,6.77733,2.28056,68.2,22.862,33,0,1010.23,0.522209,ESE
12.12.2020 13:00,54290.4,919.9,59.8383,59.865,0,42.37,0,34.0094,1.21228,40.2567,900.941,2,6.9445,2.38889,67.5,22.862,33,0,1010.27,0.507066,ESE
12.12.2020 14:00,54289,919.967,58.65,58.676,0,42.3573,0,34.0244,1.05965,40.1188,890.594,2,6.81017,2.38333,67.15,22.8731,33,0,1010.55,0.378245,E
12.12.2020 15:00,54289.2,919.881,59.3322,59.359,0,42.3444,0,34.181,0.7751,40.2978,896.534,1,6.67966,2.18611,68,22.8833,33,0,1010.91,0.392553,E
12.12.2020 16:00,54289.1,919.933,59.4742,59.501,0,42.4181,0,34.281,0.464675,40.2063,897.771,2,6.46867,2.00463,68.0167,22.8889,33,0,1011.35,0.473864,ESE
12.12.2020 17:00,54289.4,919.9,60.4325,60.46,0,42.2304,0,33.7999,0.405547,40.0594,906.115,1,6.349,1.90185,68.95,22.8898,33,0,1011.6,0.399007,SE
12.12.2020 18:00,54290,919.933,62.4642,62.493,0,42.3683,0,33.9081,0.405547,40.1145,923.807,2,6.33,1.81852,69.2667,22.8778,33,0,1011.84,0.449738,ESE
12.12.2020 19:00,54290,919.867,59.915,59.942,0,43.2548,0,35.0949,0.405547,39.9302,901.609,1,6.233,1.68611,70.3333,22.8704,33,0,1012.21,0.37323,SE
12.12.2020 20:00,54291.8,919.817,60.7583,60.786,0,44.442,0,36.6491,0.405547,39.8989,908.952,2,6.094,1.68519,70.8833,22.8685,33,0,1012.59,0.320172,SE
12.12.2020 21:00,54289.8,919.864,60.1119,60.139,0,43.609,0,35.7082,0.405547,39.7602,903.324,1,6.06,1.65556,70.5,22.888,33,0,1012.81,0.363433,ESE
